Id,country,region,city,postalCode,latitude,longitude,metroCode,areaCode
1100,IN,9,Hansot,,21.5833,72.8,,
1101,IN,37,Khairagarh,,21.4167,80.9667,,
1102,IN,19,Lakshmeshwar,,15.1333,75.4667,,
1103,IN,2,Adoni,,15.6333,77.2833,,
1104,IN,2,Chittoor,,13.2,79.1167,,
1105,IN,36,Ghazipur,,25.5833,83.5667,,
1106,IN,3,Bongaigaon,,26.4782,90.5568,,
1107,IN,33,Madgaon,,15.3,73.95,,
1108,IN,19,Lingadahalli,,13.6,75.8333,,
1109,IN,16,Bhiwandi,,19.3,73.0667,,
1110,IN,11,Dharamsala,,32.2167,76.3167,,
1111,IN,36,Babugarh,,28.7167,77.85,,
1112,IN,21,Athgarh,,20.5333,85.6167,,
1113,IN,2,Kamareddi,,18.3167,78.35,,
1114,IN,10,Safidon,,29.4167,76.6667,,
1115,IN,25,Attayyampatti,,11.5333,78.0667,,
1116,IN,36,Rampur,,28.8167,79.0333,,
1117,IN,16,Vaijapur,,19.9167,74.7333,,
1118,IN,37,Bhatapara,,21.7333,81.9333,,
1119,IN,25,Aruppukkottai,,9.5167,78.1,,
1120,IN,28,Bhatpara,,22.8714,88.4089,,
1121,IN,28,Shantipur,,23.25,88.4667,,
1122,IN,2,Bhimunipatnam,,17.8833,83.4333,,
1123,IN,16,Alibag,,18.6411,72.8792,,
1124,IN,21,Barang,,20.4,85.85,,
1125,IN,11,Nalagarh,,31.05,76.7167,,
1126,IN,23,Kot Isa Khan,,30.95,75.1333,,
1127,IN,12,Pulwama,,33.8833,74.9167,,
1128,IN,28,Panihati,,22.6942,88.3744,,
1129,IN,39,Kashipur,,29.2167,78.95,,
1130,IN,38,Chaibasa,,22.5667,85.8167,,
1131,IN,9,Lakadiya,,23.35,70.5833,,
1132,IN,25,Sivaram,,12.9522,80.2386,,
1133,IN,9,Dewan,,22.2833,72.8333,,
1134,IN,24,Sara,,24.25,73.1167,,
1135,IN,36,Gulaothi,,28.6,77.7833,,
1136,IN,16,Revadanda,,18.5503,72.9278,,
1137,IN,16,Junnar,,19.2,73.8833,,
1138,IN,10,Hansi,,29.1,75.9667,,
1139,IN,25,Kambar Nagar,,13.1117,80.2136,,
1140,IN,2,Mancheral,,18.8667,79.4333,,
1141,IN,2,Piler,,13.65,78.9333,,
1142,IN,21,Baripada,,21.935,86.7214,,
1143,IN,9,Kutiyana,,21.6233,69.9817,,
1144,IN,25,Pollachi,,10.6667,77.0167,,
1145,IN,34,Ara,,25.5667,84.6667,,
1146,IN,28,Jhalida,,23.3667,85.9667,,
1147,IN,23,Begowal,,31.6167,75.5167,,
1148,IN,19,Jamkhandi,,16.5167,75.3,,
1149,IN,36,Sadabad,,27.45,78.05,,
1150,IN,33,Bandora,,15.4,73.9667,,
1151,IN,19,Tarikere,,13.7167,75.8167,,
1152,IN,25,Karaikkudi,,10.0667,78.7833,,
1153,IN,13,Perintalmanna,,10.9833,76.2333,,
1154,IN,28,Ingraj Bazar,,25,88.15,,
1155,IN,2,Kovvur,,17.0167,81.7333,,
1156,IN,25,Tiruttani,,13.1833,79.6333,,
1157,IN,25,Arakkonam,,13.1,79.6667,,
1158,IN,28,Naihati,,22.9028,88.4169,,
1159,IN,3,Digboi,,27.3833,95.6181,,
1160,IN,36,Bajna,,27.9,77.6833,,
1161,IN,2,Betamcherla,,15.4667,78.1667,,
1162,IN,28,Ghatal,,22.6667,87.7167,,
1163,IN,19,Kolar,,13.1333,78.1333,,
1164,IN,16,Malwan,,16.0667,73.4667,,
1165,IN,9,Rander,,21.2333,72.7833,,
1166,IN,10,Charkhi Dadri,,28.6,76.2667,,
1167,IN,23,Raikot,,30.65,75.6,,
1168,IN,19,Davangere,,14.4667,75.9167,,
1169,IN,39,Masuri,,30.45,78.0833,,
1170,IN,16,Uran,,18.8769,72.9397,,
1171,IN,16,Kaij,,18.7,76.0833,,
1172,IN,2,Bapatla,,15.9,80.4667,,
1173,IN,9,Dahegam,,23.1667,72.8167,,
1174,IN,9,Sanand,,22.9833,72.3833,,
1175,IN,19,Kunigal,,13.0222,77.0267,,
1176,IN,13,Piravam,,9.8667,76.5,,
1177,IN,7,Najafgarh,,28.6125,76.9847,,
1178,IN,25,Avadi,,13.1156,80.1017,,
1179,IN,36,Kiratpur,,29.5167,78.2,,
1180,IN,33,Candolim,,15.5167,73.75,,
1181,IN,36,Rudarpur,,26.4394,83.6144,,
1182,IN,28,Panchal,,23.25,87.3,,
1183,IN,36,Sadat,,25.6833,83.2833,,
1184,IN,6,Silvassa,,20.2667,73.0167,,
1185,IN,28,Tollygunge,,22.4922,88.3483,,
1186,IN,16,Dharavi,,19.05,72.8667,,
1187,IN,16,Mahalakshmi,,18.9833,72.8,,
1188,IN,33,Malar,,15.5167,73.9167,,
1189,IN,9,Rajula,,21.05,71.4333,,
1190,IN,9,Babra,,21.85,71.3,,
1191,IN,36,Narwal,,26.25,80.45,,
1192,IN,28,Hema,,27.75,88.5333,,
1193,IN,25,Royapettah,,13.0506,80.2642,,
1194,IN,33,Benaulim,,15.25,73.9167,,
1195,IN,16,Goregaon,,18.1667,73.3,,
1196,IN,2,Naspur,,18.8333,79.45,,
1197,IN,24,Sagwara,,23.6833,74.0167,,
1198,IN,19,Londa,,15.4667,74.5167,,
1199,IN,2,Kaikalur,,16.5667,81.2,,
1200,IN,2,Nandyal,,15.4833,78.4833,,
1201,IN,11,Paonta Sahib,,30.45,77.6167,,
1202,IN,33,Bicholim,,15.6,73.95,,
1203,IN,22,Karaikal,,10.9167,79.8333,,
1204,IN,13,Kottakkal,,11,76.0167,,
1205,IN,13,Thalassery,,11.7478,75.4883,,
1206,IN,10,Farrukhnagar,,17.0778,78.2011,,
1207,IN,2,Narsingi,,18.0333,78.4333,,
1208,IN,2,Guntakal,,15.1667,77.3833,,
1209,IN,19,Sirsi,,14.6167,74.85,,
1210,IN,21,Jaypur,,18.85,82.5833,,
1211,IN,25,Idappadi,,11.5833,77.85,,
1212,IN,28,Kalna,,23.2167,88.3667,,
1213,IN,28,Raiganj,,25.6167,88.1167,,
1214,IN,35,Anjad,,22.0333,75.05,,
1215,IN,2,Kottagudem,,17.55,80.6333,,
1216,IN,9,Paddhari,,22.4333,70.6,,
1217,IN,21,Brahmapur,,19.3167,84.7833,,
1218,IN,36,Kannauj,,27.0546,79.922,,
1219,IN,25,Valparai,,10.3667,76.9667,,
1220,IN,39,Lalkua,,29.0833,79.5167,,
1221,IN,33,Dabolim,,15.4,73.8667,,
1222,IN,10,Kaul,,29.85,76.6667,,
1223,IN,21,Rourkela,,22.2,84.8833,,
1224,IN,25,Kilpauk,,13.08,80.2408,,
1225,IN,24,Samod,,27.2,75.8167,,
1226,IN,33,Chandel,,15.7333,73.8833,,
1227,IN,16,Pinjar,,20.55,77.2667,,
1228,IN,19,Kanakpura,,12.55,77.4167,,
1229,IN,38,Padma,,24.2,85.3667,,
1230,IN,34,Chandan,,24.6333,86.6667,,
1231,IN,19,Nathan,,16.9333,75.8667,,
1232,IN,24,Kishangarh,,27.8167,76.7167,,
1233,IN,34,Parihar,,26.7167,85.6833,,
1234,IN,10,Sodhi,,29.9319,76.9347,,
1235,IN,24,Gulabpura,,25.9,74.6667,,
1236,IN,13,Kayankulam,,9.1833,76.5,,
1237,IN,25,Chidambaram,,11.4,79.7,,
1238,IN,36,Jaunpur,,25.7333,82.6833,,
1239,IN,2,Kandukur,,13.75,78.1667,,
1240,IN,28,Siuri,,23.9167,87.5333,,
1241,IN,11,Kangra,,32.1,76.2667,,
1242,IN,23,Abohar,,30.15,74.1833,,
1243,IN,9,Balasinor,,22.95,73.3333,,
1244,IN,24,Kuchaman,,27.15,74.85,,
1245,IN,38,Hazaribag,,23.9833,85.35,,
1246,IN,36,Obra,,24.4167,82.9833,,
1247,IN,36,Baheri,,28.7833,79.5,,
1248,IN,28,Raniganj,,23.6167,87.1333,,
1249,IN,35,Ashta,,23.0167,76.7167,,
1250,IN,28,Ranaghat,,23.1833,88.5833,,
1251,IN,23,Muktsar,,30.4833,74.5167,,
1252,IN,23,Samana,,30.1583,76.1931,,
1253,IN,33,Kankon,,15.0167,74.0167,,
1254,IN,23,Talwandi Bhai,,30.85,74.9333,,
1255,IN,28,Baidyabati,,22.785,88.3247,,
1256,IN,16,Kandivli,,17.8667,73.2333,,
1257,IN,11,Simla,,30.8833,77.05,,
1258,IN,34,Maker,,25.9667,85.05,,
1259,IN,19,Javagal,,13.3033,76.0597,,
1260,IN,24,Bari,,26.65,77.6,,
1261,IN,2,Gandipet,,17.3842,78.32,,
1262,IN,28,Rishra,,22.7142,88.3478,,
1263,IN,25,Vandalur,,12.8928,80.0808,,
1264,IN,6,Amal,,20.2667,72.9667,,
1265,IN,28,Sitarampur,,23.7167,86.8833,,
1266,IN,2,Kukatpally,,17.4833,78.4167,,
1267,IN,13,Kunnamangalam,,11.3167,75.8833,,
1268,IN,2,Gajwel,,17.8517,78.6828,,
1269,IN,25,Ariyalur,,11.1333,79.0833,,
1270,IN,21,Lanjigarh,,19.7167,83.3833,,
1271,IN,25,Perundurai,,11.2667,77.5833,,
1272,IN,7,Narela,,28.85,77.1,,
1273,IN,2,Razole,,16.4833,81.8333,,
1274,IN,2,Nagari,,13.3333,79.5833,,
1275,IN,38,Deoghar,,24.4833,86.7,,
1276,IN,13,Karukachal,,9.5,76.6333,,
1277,IN,34,Buxar,,25.5833,83.9833,,
1278,IN,35,Dewas,,22.9667,76.0667,,
1279,IN,9,Dakor,,22.75,73.15,,
1280,IN,9,Umargam,,20.2,72.75,,
1281,IN,19,Kumta,,14.4167,74.4,,
1282,IN,19,Dandeli,,15.2667,74.6167,,
1283,IN,28,Krishnanagar,,23.4,88.5,,
1284,IN,36,Maurawan,,26.4333,80.8833,,
1285,IN,28,Karsiyang,,26.8825,88.2773,,
1286,IN,25,Arani,,12.6667,79.2833,,
1287,IN,13,Edapal,,10.7667,76.0167,,
1288,IN,24,Bandikui,,27.05,76.5667,,
1289,IN,3,Kokrajhar,,26.399,90.2718,,
1290,IN,9,Morvi,,22.8167,70.8333,,
1291,IN,36,Hathras,,27.6,78.05,,
1292,IN,36,Bulandshahr,,28.4,77.85,,
1293,IN,2,Dhone,,15.4167,77.8833,,
1294,IN,11,Rajgarh,,30.85,77.3,,
1295,IN,16,Palghar,,19.6833,72.75,,
1296,IN,38,Jasidih,,24.5167,86.65,,
1297,IN,36,Etawah,,26.7769,79.0239,,
1298,IN,35,Pachmarhi,,22.4667,78.4333,,
1299,IN,21,Khurda,,20.1833,85.6167,,
1300,IN,2,Ulavapadu,,15.1667,80,,
1301,IN,28,Bhadreswar,,22.8244,88.3506,,
1302,IN,36,Shahjahanpur,,27.8833,79.9167,,
1303,IN,9,Amreli,,21.6167,71.2333,,
1304,IN,16,Gondia,,21.45,80.2,,
1305,IN,24,Agrawa,,24.95,71.5333,,
1306,IN,19,Devanhalli,,13.2325,77.6992,,
1307,IN,16,Chitegaon,,19.7333,75.4833,,
1308,IN,23,Banur,,30.5556,76.7183,,
1309,IN,36,Surajpur,,28.5167,77.4833,,
1310,IN,19,Kolhar,,16.4333,75.6667,,
1311,IN,34,Madhuban,,26.45,85.1333,,
1312,IN,28,Diamond Harbour,,22.1917,88.1847,,
1313,IN,34,Jha Jha,,24.7667,86.3667,,
1314,IN,39,Nahar,,30.4406,77.935,,
1315,IN,16,Sangameshwar,,17.1833,73.55,,
1316,IN,28,Siliguri,,26.7161,88.4236,,
1317,IN,16,Miraj,,16.8333,74.6333,,
1318,IN,21,Angul,,20.85,85.1,,
1319,IN,24,Sawai Madhopur,,25.9833,76.3667,,
1320,IN,24,Tonk,,26.1667,75.7833,,
1321,IN,25,Usilampatti,,9.9667,77.8,,
1322,IN,33,Sanvordem,,15.2667,74.1167,,
1323,IN,28,Puruliya,,23.3333,86.3667,,
1324,IN,25,Rajapalaiyam,,9.45,77.5667,,
1325,IN,9,Bareja,,22.85,72.5833,,
1326,IN,16,Shegaon,,20.7833,76.6833,,
1327,IN,24,Mount Abu,,24.6,72.7,,
1328,IN,25,Gudalur,,11.75,79.75,,
1329,IN,28,Guskhara,,23.5,87.75,,
1330,IN,28,Odlabari,,26.8333,88.6167,,
1331,IN,25,Nagore,,10.8167,79.85,,
1332,IN,13,Payyannur,,12.1,75.2,,
1333,IN,25,Puliyankudi,,9.1667,77.4167,,
1334,IN,13,Kannangad,,12.3167,75.0667,,
1335,IN,23,Firozpur,,30.9167,74.6,,
1336,IN,3,Goalpara,,26.1667,90.6167,,
1337,IN,9,Porbandar,,21.6333,69.6,,
1338,IN,19,Lingsugur,,16.1667,76.5167,,
1339,IN,36,Manglaur,,29.8,77.8667,,
1340,IN,36,Saharanpur,,29.9667,77.55,,
1341,IN,19,Bangarapet,,12.9667,78.2,,
1342,IN,16,Wai,,17.9333,73.9,,
1343,IN,19,Robertsonpet,,12.9667,78.2833,,
1344,IN,36,Un,,29.5847,77.2542,,
1345,IN,21,Paradip,,20.3167,86.6167,,
1346,IN,28,Halisahar,,22.9497,88.4194,,
1347,IN,28,Contai,,21.7786,87.7536,,
1348,IN,38,Chakradharpur,,22.7,85.6333,,
1349,IN,28,Konnagar,,22.7,88.3475,,
1350,IN,34,Begusarai,,25.4167,86.1333,,
1351,IN,35,Barman,,23.0333,79.0167,,
1352,IN,16,Math,,17,73.3333,,
1353,IN,23,Dharmkot,,30.95,75.2333,,
1354,IN,16,Alandi,,18.6667,73.9,,
1355,IN,16,Kolshet,,19.2333,72.9833,,
1356,IN,13,Ottappalam,,10.7667,76.3833,,
1357,IN,21,Sundargarh,,22.1167,84.0333,,
1358,IN,34,Sasaram,,24.95,84.0333,,
1359,IN,16,Rahimatpur,,17.6,74.2,,
1360,IN,25,Kotagiri,,11.4333,76.8833,,
1361,IN,3,Hojai,,26,92.8667,,
1362,IN,19,Koppa,,13.55,75.35,,
1363,IN,24,Paota,,26.9667,76.9333,,
1364,IN,25,Bhavani,,11.45,77.6833,,
1365,IN,19,Ponnampet,,12.15,75.9333,,
1366,IN,2,Begampet,,17.1125,78.5544,,
1367,IN,2,Samalkot,,17.05,82.1833,,
1368,IN,25,Srirangam,,10.8667,78.6833,,
1369,IN,28,Champdani,,22.7978,88.3658,,
1370,IN,28,Ulubaria,,22.4717,88.1136,,
1371,IN,9,Dhandhuka,,22.3667,71.9833,,
1372,IN,3,Rangapara,,26.8167,92.65,,
1373,IN,19,Gadag,,15.4167,75.6167,,
1374,IN,36,Robertsganj,,24.7,83.0667,,
1375,IN,16,Bodvad,,20.8833,75.9833,,
1376,IN,36,Aonla,,28.2833,79.15,,
1377,IN,36,Deoranian,,28.6333,79.4833,,
1378,IN,23,Patti,,31.2808,74.8572,,
1379,IN,23,Gurdaspur,,32.0333,75.5167,,
1380,IN,33,Queula,,15.3833,73.9667,,
1381,IN,36,Baraut,,29.1,77.2667,,
1382,IN,34,Bhagalpur,,25.25,87,,
1383,IN,24,Partapur,,23.6,74.1667,,
1384,IN,33,Cola,,15.0667,73.9667,,
1385,IN,2,Narsampet,,17.9167,79.9,,
1386,IN,16,Borad,,21.6333,74.3333,,
1387,IN,36,Gokul,,27.45,77.7167,,
1388,IN,16,Ghanpur,,19.8333,79.75,,
1389,IN,12,Maidan,,33.2153,74.0889,,
1390,IN,33,Cavelossim,,15.1667,73.9333,,
1391,IN,24,Sultan,,27.4333,70.9,,
1392,IN,2,Macherla,,16.4833,79.4333,,
1393,IN,24,Jhunjhunu,,28.1307,75.4014,,
1394,IN,25,Tenkasi,,8.9667,77.3,,
1395,IN,16,Wadala,,19.0167,72.85,,
1396,IN,25,Bodinayakkanur,,10.0167,77.35,,
1397,IN,7,Palam,,28.5667,77.1,,
1398,IN,36,Daurala,,29.1167,77.6833,,
1399,IN,13,Mananthavady,,11.8031,76.0039,,
1400,IN,16,Bhayandar,,19.3,72.85,,
1401,IN,36,Jalesar,,27.4833,78.3167,,
1402,IN,2,Narayanpet,,16.7333,77.5,,
1403,IN,2,Salur,,18.5333,83.2167,,
1404,IN,36,Mirzapur,,25.15,82.5833,,
1405,IN,2,Gooty,,15.1167,77.6333,,
1406,IN,11,Dagshai,,30.8833,77.05,,
1407,IN,36,Bijnor,,29.15,78.2667,,
1408,IN,36,Etah,,27.6333,78.6667,,
1409,IN,24,Kekri,,25.9667,75.15,,
1410,IN,9,Wankaner,,22.6167,70.9333,,
1411,IN,16,Dondaicha,,21.3333,74.5667,,
1412,IN,25,Papanasam,,10.9333,79.2833,,
1413,IN,25,Krishnagiri,,12.5333,78.2333,,
1414,IN,13,Neyyattinkara,,8.4,77.0833,,
1415,IN,12,Anantnag,,33.7333,75.15,,
1416,IN,12,Samba,,32.5667,75.1167,,
1417,IN,24,Suratgarh,,29.3167,73.9,,
1418,IN,28,Malda,,25.0333,88.15,,
1419,IN,28,Madhyamgram,,22.7,88.45,,
1420,IN,2,Madhapur,,17.4419,78.3883,,
1421,IN,34,Katihar,,25.5333,87.5833,,
1422,IN,36,Farrukhabad,,27.4,79.5667,,
1423,IN,2,Alampur,,15.8833,78.15,,
1424,IN,21,Balangir,,20.7167,83.4833,,
1425,IN,10,Tohana,,29.7,75.9,,
1426,IN,25,Kottaiyur,,10.1167,78.8167,,
1427,IN,25,Tindivanam,,12.25,79.65,,
1428,IN,21,Talcher,,20.95,85.2167,,
1429,IN,38,Madhupur,,24.25,86.65,,
1430,IN,25,Perambur,,13.1103,80.2425,,
1431,IN,28,Uttarpara,,22.6683,88.3458,,
1432,IN,16,Manmad,,20.25,74.45,,
1433,IN,25,Mylapore,,13.0292,80.2708,,
1434,IN,16,Mahim,,19.0333,72.85,,
1435,IN,36,Meerut City,,28.9833,77.7,,
1436,IN,16,Bhandup,,19.15,72.9333,,
1437,IN,16,Paud,,18.5167,73.6,,
1438,IN,39,Bageshwar,,29.85,79.7667,,
1439,IN,11,Kala Amb,,30.5,77.2,,
1440,IN,23,Jalalabad,,30.6167,74.25,,
1441,IN,16,Murud,,18.3258,72.965,,
1442,IN,10,Jagadhri,,30.1667,77.3,,
1443,IN,23,Fazilka,,30.4,74.0333,,
1444,IN,16,Parbhani,,19.2667,76.7833,,
1445,IN,2,Wanparti,,16.3667,78.0667,,
1446,IN,2,Siddipet,,18.1,78.85,,
1447,IN,2,Madanapalle,,13.55,78.5,,
1448,IN,2,Narasaraopet,,16.25,80.0667,,
1449,IN,2,Hanamkonda,,18.0167,79.6333,,
1450,IN,36,Pilibhit,,28.6333,79.8,,
1451,IN,21,Kantabanji,,20.4833,82.9167,,
1452,IN,9,Bayad,,23.2167,73.2167,,
1453,IN,23,Fatehgarh Sahib,,30.5333,75.7167,,
1454,IN,9,Nargol,,20.2333,72.75,,
1455,IN,36,Firozabad,,27.15,78.4167,,
1456,IN,36,Khurja,,28.25,77.85,,
1457,IN,28,Gangajalghati,,23.4167,87.1167,,
1458,IN,2,Farrukhnagar,,17.0778,78.2011,,
1459,IN,21,Bhadrak,,21.0528,86.52,,
1460,IN,16,Kalamboli,,19.0333,73.1,,
1461,IN,13,Sulthan Bathery,,11.6658,76.2631,,
1462,IN,34,Raxaul,,26.9833,84.85,,
1463,IN,2,Mahbubabad,,17.6167,80.0167,,
1464,IN,3,Gohpur,,26.8833,93.6333,,
1465,IN,2,Pithapuram,,17.1167,82.2667,,
1466,IN,23,Mansa,,29.9833,75.3833,,
1467,IN,19,Jamnal,,16.0333,74.9,,
1468,IN,2,Kondapur,,17.0572,78.9942,,
1469,IN,34,Niranjanpur,,25.15,84.55,,
1470,IN,25,Alangayam,,12.6,78.75,,
1471,IN,36,Dasna,,28.6833,77.5333,,
1472,IN,9,Dharampur,,20.5333,73.1833,,
1473,IN,19,Jade,,14.5833,75.0667,,
1474,IN,2,Kothapet,,19.3333,79.4833,,
1475,IN,28,Haripur,,22.9361,88.2319,,
1476,IN,35,Amba,,24.8333,75.3,,
1477,IN,16,Satana,,20.5833,74.2,,
1478,IN,2,Gadwal,,16.2333,77.8,,
1479,IN,2,Ramapuram,,13.1167,79.2,,
1480,IN,35,Khandwa,,21.8333,76.3333,,
1481,IN,35,Barnagar,,23.05,75.3667,,
1482,IN,2,Nandikotkur,,15.8667,78.2667,,
1483,IN,39,Ramnagar,,29.4,79.1167,,
1484,IN,36,Deoband,,29.7,77.6833,,
1485,IN,16,Sonai,,19.4,74.8167,,
1486,IN,25,Siruseri,,12.8358,80.2025,,
1487,IN,21,Jatni,,20.1667,85.7,,
1488,IN,9,Dhansura,,23.35,73.2,,
1489,IN,37,Kharsia,,21.9667,83.1167,,
1490,IN,19,Kampli,,15.4,76.6167,,
1491,IN,36,Budaun,,28.05,79.1167,,
1492,IN,33,Colva,,15.2667,73.9167,,
1493,IN,28,Balurghat,,25.2167,88.7667,,
1494,IN,37,Gumla,,23.05,84.55,,
1495,IN,28,Sainthia,,23.95,87.6667,,
1496,IN,7,Shahdara,,28.6667,77.3167,,
1497,IN,33,Siolim,,15.6167,73.7667,,
1498,IN,16,Vasind,,19.4167,73.2667,,
1499,IN,16,Trombay,,19.0333,72.9333,,
1500,IN,16,Neral,,19.0333,73.3167,,
1501,IN,23,Mukerian,,31.9506,75.6158,,
1502,IN,36,Maharajganj,,27.1333,83.5667,,
1503,IN,3,Dhing,,26.4667,92.4667,,
1504,IN,23,Sunam,,30.1333,75.8,,
1505,IN,36,Nautanwa,,27.4333,83.4167,,
1506,IN,13,Haripad,,9.3,76.4667,,
1507,IN,28,Mayapur,,22.4167,88.1167,,
1508,IN,19,Muddebihal,,16.3333,76.1333,,
1509,IN,25,Udagamandalam,,11.4,76.7,,
1510,IN,19,Kushalnagar,,12.4667,75.9667,,
1511,IN,2,Cherla,,18.0833,80.8167,,
1512,IN,36,Lakhimpur,,27.95,80.7667,,
1513,IN,19,Bijapur,,16.8333,75.7,,
1514,IN,16,Rajgurunagar,,18.8667,73.9,,
1515,IN,2,Balanagar,,16.9667,78.1667,,
1516,IN,25,Choolai,,13.0897,80.2689,,
1517,IN,30,Hong,,27.5667,93.85,,
1518,IN,2,Patamata,,16.4833,80.65,,
1519,IN,24,Kuala,,23.6167,74.3167,,
1520,IN,16,Talegaon,,19.7,74.3,,
1521,IN,16,Peth,,17.05,74.2333,,
1522,IN,33,Calangute,,15.5333,73.75,,
1523,IN,9,Padra,,22.2333,73.0833,,
1524,IN,9,Vejalpur,,22.6833,73.5667,,
1525,IN,36,Orai,,25.9833,79.4667,,
1526,IN,23,Nangal,,31.3667,76.3833,,
1527,IN,19,Shorapur,,16.5167,76.75,,
1528,IN,9,Surendranagar,,22.7,71.6833,,
1529,IN,25,Sankarankovil,,9.1667,77.55,,
1530,IN,17,Kangpokpi,,25.1333,93.9667,,
1531,IN,25,Chinnammanur,,9.8333,77.3833,,
1532,IN,37,Ambikapur,,23.1167,83.2,,
1533,IN,10,Gohana,,29.1333,76.7,,
1534,IN,19,Mahalingpur,,16.3833,75.1167,,
1535,IN,25,Palayamkottai,,8.7167,77.7333,,
1536,IN,38,Giridih,,24.1833,86.3,,
1537,IN,28,Singur,,22.8092,88.2294,,
1538,IN,25,Tinnanur,,13.1114,80.0261,,
1539,IN,35,Bhusa,,21.9333,74.3,,
1540,IN,2,Suriapet,,17.15,79.6167,,
1541,IN,25,Podanur,,10.95,76.9833,,
1542,IN,2,Miryalguda,,16.8667,79.5833,,
1543,IN,9,Halol,,22.5,73.4667,,
1544,IN,28,Shrirampur,,22.7528,88.3422,,
1545,IN,36,Rath,,25.5833,79.5667,,
1546,IN,39,Kotdwara,,29.75,78.5333,,
1547,IN,9,Godhra,,22.75,73.6333,,
1548,IN,9,Kadi,,23.3,72.3333,,
1549,IN,24,Mahwa,,27.05,76.9333,,
1550,IN,36,Auraiya,,26.4667,79.5167,,
1551,IN,9,Ïdar,,23.8333,73,,
1552,IN,36,Sitapur,,27.5667,80.6833,,
1553,IN,3,Diphu,,25.8333,93.4333,,
1554,IN,24,Pali,,25.7667,73.3333,,
1555,IN,36,Mau,,25.9417,83.5611,,
1556,IN,9,Visnagar,,23.7,72.55,,
1557,IN,25,Valavanur,,11.9167,79.5833,,
1558,IN,19,Sira,,13.7453,76.9092,,
1559,IN,28,Daspur,,22.6,87.7167,,
1560,IN,9,Veraval,,20.9,70.3667,,
1561,IN,35,Harda,,22.3333,77.1,,
1562,IN,9,Siddhapur,,23.9167,72.3833,,
1563,IN,19,Madikeri,,12.4167,75.7333,,
1564,IN,21,Jaleswar,,21.8167,87.2167,,
1565,IN,37,Kanker,,20.2719,81.4931,,
1566,IN,2,Banganapalle,,15.3167,78.2333,,
1567,IN,2,Koduru,,13.9667,79.35,,
1568,IN,10,Narwana,,29.6167,76.1167,,
1569,IN,2,Vikarabad,,17.3333,77.9,,
1570,IN,35,Chapra,,22.7167,76.3333,,
1571,IN,19,Whitefield,,12.9667,77.75,,
1572,IN,2,Tangutur,,15.35,80.05,,
1573,IN,25,Kodambakkam,,13.0481,80.2214,,
1574,IN,2,Paderu,,18.0833,82.6667,,
1575,IN,9,Unjha,,23.8,72.4,,
1576,IN,23,Adampur,,31.4328,75.7175,,
1577,IN,23,Giddarbaha,,30.2,74.6667,,
1578,IN,38,Rajgangpur,,23.2,84.5833,,
1579,IN,33,Sanquelim,,15.5833,74,,
1580,IN,16,Umred,,20.85,79.3333,,
1581,IN,2,Venkatagiri,,13.9667,79.5833,,
1582,IN,36,Kalpi,,26.1167,79.7333,,
1583,IN,34,Madhubani,,26.3667,86.0833,,
1584,IN,36,Sultanpur,,26.2667,82.0667,,
1585,IN,16,Dahanu,,19.9667,72.7333,,
1586,IN,35,Bora,,23.65,76.8,,
1587,IN,33,Ribandar,,15.5,73.85,,
1588,IN,18,Tura,,25.5198,90.2201,,
1589,IN,10,Gharaunda,,29.5375,76.9717,,
1590,IN,19,Bhalki,,18.0333,77.2167,,
1591,IN,21,Phulabani,,20.4667,84.2333,,
1592,IN,34,Gaya,,24.7833,85,,
1593,IN,25,Thoothukudi,,8.7833,78.1333,,
1594,IN,25,Gopichettipalaiyam,,11.4667,77.45,,
1595,IN,39,Kichha,,28.9167,79.5,,
1596,IN,33,Chandor,,15.2833,74.0333,,
1597,IN,16,Vite,,17.2833,74.55,,
1598,IN,25,Alwarpet,,13.0364,80.2578,,
1599,IN,28,Baharampur,,24.1,88.25,,
1600,IN,25,Virugambakkam,,13.0467,80.1931,,
1601,IN,2,Tadpatri,,14.9167,78.0167,,
1602,IN,24,Bharatpur,,27.2167,77.4833,,
1603,IN,13,Edappal,,10.7667,76.0167,,
1604,IN,28,Kulti,,23.7333,86.85,,
1605,IN,19,Haveri,,14.8,75.4,,
1606,IN,3,Hailakandi,,24.6833,92.5667,,
1607,IN,36,Padrauna,,26.9025,83.9819,,
1608,IN,16,Roha,,18.4333,73.1167,,
1609,IN,36,Mariahu,,25.6167,82.6167,,
1610,IN,39,Sitarganj,,28.9333,79.7,,
1611,IN,16,Lasalgaon,,20.15,74.2333,,
1612,IN,19,Tiptur,,13.2586,76.4783,,
1613,IN,25,Saidapet,,13.0231,80.2225,,
1614,IN,16,Aundh,,17.55,74.3333,,
1615,IN,6,Dadará,,20.3167,72.9667,,
1616,IN,25,Kanniyakumari,,8.0761,77.5483,,
1617,IN,2,Nidubrolu,,16.0667,80.5667,,
1618,IN,16,Parli,,18.85,76.5333,,
1619,IN,28,Burnpur,,23.6667,86.9333,,
1620,IN,9,Dharmaj,,22.4167,72.8,,
1621,IN,25,Jolarpettai,,12.5667,78.5833,,
1622,IN,12,Katra,,32.9833,74.95,,
1623,IN,11,Hamirpur,,31.6833,76.5167,,
1624,IN,11,Jammu,,31.2414,77.0367,,
1625,IN,16,Taloda,,21.5667,74.2167,,
1626,IN,9,Mangrol,,21.1167,70.1167,,
1627,IN,24,Gwalior,,24.9333,74.8333,,
